longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.21,33.14,12.0,4839.0,954.0,1708.0,952.0,2.8586,12.003344278958556
-117.21,33.13,15.0,1889.0,368.0,754.0,409.0,2.2278,11.79659951602447
-117.17,33.18,25.0,596.0,115.0,426.0,137.0,3.0221,12.275132181461668
-117.18,33.16,15.0,5923.0,1206.0,3943.0,1006.0,3.1793,11.982303898822046
-117.15,33.16,5.0,4750.0,962.0,2726.0,905.0,3.5839,11.973509872299472
-117.13,33.15,15.0,2241.0,381.0,997.0,390.0,3.4833,12.171481200760555
-117.14,33.15,17.0,1149.0,182.0,702.0,192.0,5.5696,12.034097380790364
-117.14,33.15,16.0,1129.0,198.0,758.0,178.0,5.0346,12.070252922387638
-117.15,33.14,15.0,1070.0,208.0,470.0,217.0,2.3062,11.976030352524807
-117.13,33.15,16.0,3907.0,671.0,1759.0,663.0,3.1776,12.058732057631465
-117.13,33.14,16.0,1649.0,278.0,993.0,277.0,4.8526,12.047662908782533
-117.13,33.14,5.0,2618.0,539.0,1320.0,512.0,4.1053,12.051755285145816
-117.12,33.14,16.0,1710.0,272.0,1025.0,267.0,4.1641,12.005179703150784
-117.12,33.14,12.0,2363.0,408.0,1211.0,396.0,3.8967,12.058732057631465
-117.13,33.14,12.0,2258.0,456.0,1147.0,433.0,4.0495,11.94405831982697
-117.19,33.14,12.0,3652.0,923.0,1677.0,728.0,2.3267,11.429543856031177
-117.18,33.15,7.0,6225.0,1683.0,5410.0,1580.0,2.32,11.67419361256635
-117.21,33.13,19.0,3068.0,596.0,912.0,554.0,3.775,12.031719258385396
-117.2,33.12,18.0,4372.0,736.0,1473.0,675.0,5.1194,12.420377248177179
-117.21,33.12,4.0,3261.0,689.0,926.0,561.0,4.3672,12.464197165739629
-117.18,33.11,16.0,3470.0,601.0,1197.0,552.0,5.1814,12.542187675503545
-117.25,33.12,8.0,8552.0,1437.0,3335.0,1323.0,5.311,12.45215116812688
-117.24,33.11,10.0,3487.0,545.0,1410.0,557.0,6.0336,12.38964342172456
-117.23,33.1,4.0,1862.0,291.0,685.0,248.0,7.745,12.377501761157705
-117.25,33.1,14.0,3676.0,720.0,1176.0,614.0,3.9464,12.05466819137094
-117.26,33.09,22.0,2398.0,407.0,349.0,169.0,7.0423,13.122365377402328
-117.26,33.09,13.0,3730.0,761.0,1335.0,603.0,4.1667,12.33314572809365
-117.23,33.09,7.0,5320.0,855.0,2015.0,768.0,6.3373,12.541115289341793
-117.25,33.08,13.0,3651.0,465.0,1311.0,435.0,7.5402,12.737582860488997
-117.25,33.08,14.0,7208.0,1012.0,3097.0,1014.0,6.617000000000001,12.560945967522278
-117.26,33.08,12.0,5080.0,814.0,1958.0,716.0,5.3905,12.610203530625201
-117.09,33.13,9.0,5685.0,1442.0,3773.0,1250.0,3.0426,11.77452020265869
-117.08,33.14,15.0,1497.0,250.0,827.0,239.0,4.3846,11.946005740111366
-117.08,33.14,11.0,1430.0,292.0,921.0,294.0,4.2357,11.988538332980475
-117.07,33.14,16.0,2546.0,429.0,1683.0,408.0,4.7426,11.986672080494799
-117.07,33.15,17.0,1893.0,297.0,936.0,287.0,5.1842,11.96844977295113
-117.06,33.15,24.0,2155.0,379.0,1158.0,360.0,4.7941,11.901583454762012
-117.11,33.19,15.0,3154.0,488.0,1656.0,429.0,5.0461,12.312232841358565
-117.03,33.18,17.0,5391.0,886.0,2732.0,830.0,5.1771,12.268108036449627
-117.06,33.17,4.0,5465.0,974.0,2844.0,950.0,4.4477,12.071397742203573
-117.1,33.17,12.0,2465.0,412.0,1226.0,428.0,5.4819,12.121603488903723
-117.08,33.16,11.0,6341.0,1030.0,2697.0,977.0,4.8554,12.23902374566986
-117.07,33.15,15.0,2994.0,522.0,1231.0,503.0,3.2024,12.10293188661066
-117.08,33.14,19.0,2629.0,494.0,1444.0,503.0,3.5462,11.962726386898444
-117.09,33.15,13.0,3958.0,865.0,1981.0,840.0,3.4764,11.831379196088763
-117.07,33.13,17.0,6817.0,1632.0,4526.0,1474.0,2.6152,11.815249814158879
-117.07,33.13,33.0,555.0,165.0,612.0,176.0,2.1786,11.831379196088763
-117.06,33.14,27.0,3819.0,674.0,2447.0,717.0,3.8185,11.829194994273921
-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,2.3762,11.49781182716018
-117.04,33.15,15.0,13814.0,2888.0,6583.0,2789.0,2.8247,11.918390573078392
-117.05,33.14,16.0,4552.0,1166.0,2737.0,1051.0,2.25,11.822613617684624
-117.06,33.13,12.0,8742.0,2114.0,4854.0,1957.0,2.8015,11.874090314181814
-117.08,33.13,17.0,8466.0,2628.0,7014.0,2267.0,2.1437,11.641318679738628
-117.08,33.12,43.0,107.0,44.0,107.0,48.0,0.7054,11.831379196088763
-117.11,33.15,14.0,8374.0,1407.0,2916.0,1295.0,4.7019,12.160552130228364
-117.1,33.15,5.0,3159.0,685.0,1398.0,581.0,3.1467,11.989780569165065
-117.12,33.15,7.0,2810.0,464.0,1564.0,457.0,4.4655,12.116147938002186
-117.14,33.18,11.0,5546.0,974.0,2300.0,970.0,3.7109,12.20507214519659
-117.1,33.14,7.0,10665.0,2576.0,4917.0,2424.0,2.3171,11.979799201207037
-117.11,33.14,10.0,3208.0,636.0,1395.0,582.0,3.4455,12.157407473548894
-117.14,33.12,7.0,6126.0,1032.0,2662.0,923.0,4.9005,12.483704382128453
-117.13,33.13,17.0,3164.0,652.0,1123.0,699.0,2.082,11.289781913656018
-117.11,33.12,46.0,52.0,13.0,59.0,13.0,3.875,12.206072645530174
-117.1,33.12,12.0,961.0,342.0,315.0,201.0,0.813,12.524526376648708
-117.11,33.11,17.0,2641.0,627.0,1167.0,647.0,2.2875,11.793582922485045
-117.14,33.07,12.0,9302.0,1603.0,4074.0,1504.0,4.3513,12.2040706428595
-117.12,33.07,45.0,1032.0,235.0,363.0,177.0,3.6389,12.136722567395381
-117.1,33.07,16.0,2402.0,336.0,1080.0,365.0,8.6803,12.757944238732165
-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,8.5957,13.003805041280193
-117.1,33.09,5.0,12045.0,2162.0,5640.0,1997.0,4.4375,12.774223335915433
-117.08,33.08,23.0,3400.0,501.0,1383.0,488.0,4.9844,12.425609701250272
-117.09,33.1,21.0,2876.0,539.0,1387.0,499.0,3.8292,12.083905011555967
-117.08,33.09,23.0,3792.0,624.0,1988.0,658.0,4.7566,12.091222803851231
-117.09,33.12,11.0,567.0,184.0,620.0,163.0,2.5284,11.715866308966918
-117.08,33.11,31.0,1356.0,324.0,1301.0,331.0,2.5331,11.653556594709974
-117.08,33.11,28.0,2094.0,585.0,1556.0,563.0,2.2,11.75743904202063
-117.09,33.11,32.0,1713.0,321.0,891.0,286.0,3.1429,12.052921466035999
-117.08,33.12,37.0,1060.0,268.0,823.0,229.0,1.8363,11.887931365593685
-117.07,33.11,31.0,2055.0,473.0,1326.0,427.0,3.0915,11.848683160653573
-117.08,33.11,31.0,1832.0,444.0,1669.0,463.0,2.2146,11.667361818274648
-117.08,33.12,33.0,674.0,208.0,565.0,188.0,1.875,11.646581849782901
-117.07,33.12,21.0,4578.0,927.0,2818.0,900.0,3.1458,12.1426002225746
-117.07,33.12,32.0,2474.0,499.0,1224.0,461.0,2.7216,11.893414587008216
-117.07,33.12,12.0,2453.0,599.0,1251.0,529.0,2.4122,11.751942365440728
-117.07,33.11,17.0,5565.0,1237.0,3004.0,1139.0,3.0054,11.865692784077943
-117.06,33.09,11.0,7483.0,1276.0,3516.0,1261.0,4.0484,12.478006361013815
-117.03,33.13,15.0,7000.0,1185.0,3555.0,1118.0,4.7022,12.059890135352092
-116.97,33.13,10.0,5149.0,851.0,2177.0,783.0,6.7957,12.568978139219542
-117.05,33.13,17.0,2385.0,372.0,1118.0,369.0,4.2813,12.042965307660024
-117.05,33.11,18.0,4393.0,642.0,2095.0,677.0,5.4786,12.31716669303576
-117.05,33.13,22.0,2427.0,390.0,1099.0,362.0,5.2323,12.028738630247258
-117.05,33.1,13.0,5516.0,746.0,2119.0,662.0,6.1868,12.67670107954475
-117.03,33.12,25.0,3142.0,446.0,1286.0,419.0,5.4663,12.422392971496258
-117.04,33.09,16.0,4677.0,581.0,1902.0,566.0,6.1834,12.723675253575188
-116.93,33.06,16.0,3490.0,545.0,1628.0,535.0,4.8836,12.387977448827787
-116.89,32.99,14.0,2816.0,501.0,1448.0,452.0,5.0278,12.259139366466865
-116.95,32.96,18.0,2087.0,353.0,992.0,329.0,4.5,12.313131717823582
-116.84,33.08,15.0,2755.0,519.0,1474.0,460.0,4.0408,12.327847702456095
-116.77,33.08,13.0,1406.0,260.0,737.0,279.0,5.5842,12.384637153446416
-116.78,33.0,7.0,12480.0,1946.0,5102.0,1697.0,5.5102,12.30591798049989
-116.84,33.01,5.0,5673.0,855.0,2592.0,797.0,5.4155,12.202064624132635
-116.88,33.05,11.0,7217.0,1583.0,4197.0,1502.0,2.8827,12.023951068738885
-116.88,33.02,16.0,3204.0,541.0,1818.0,529.0,5.2596,12.052338545588132
-116.9,33.03,11.0,3213.0,634.0,1975.0,579.0,3.475,12.026945979632739
-116.86,33.05,17.0,9044.0,1689.0,5030.0,1596.0,3.6348,12.010665849187564
-116.86,33.02,17.0,401.0,68.0,251.0,69.0,4.6518,12.04472949512141
-116.84,33.02,11.0,1227.0,202.0,645.0,198.0,5.6674,12.253909974944333
-116.74,33.33,17.0,4190.0,946.0,1802.0,673.0,2.4744,11.97161533431569
-116.68,33.16,26.0,1820.0,374.0,1001.0,324.0,2.1797,11.959532516409569
-116.6,33.06,23.0,1731.0,365.0,612.0,258.0,2.7813,12.060468671671382
-116.58,33.09,36.0,992.0,224.0,334.0,126.0,3.0089,11.808575707071187
-116.56,33.05,15.0,1985.0,361.0,536.0,209.0,4.125,11.906317991844123
-116.61,33.04,11.0,2522.0,538.0,616.0,269.0,3.875,12.196527232686643
-116.66,33.09,24.0,1378.0,272.0,532.0,188.0,1.5909,12.309982108920686
-116.67,32.97,16.0,349.0,74.0,120.0,43.0,5.359,12.174581978438804
-116.52,32.9,18.0,4454.0,852.0,1754.0,656.0,4.57,12.154252896800378
-116.34,33.36,24.0,2746.0,514.0,731.0,295.0,3.3214,12.080509422554828
-116.32,33.28,19.0,1791.0,367.0,327.0,185.0,3.3625,11.512925464970229
-116.26,33.07,17.0,934.0,284.0,452.0,184.0,1.9875,11.334994256477566
-116.28,32.84,18.0,382.0,128.0,194.0,69.0,2.5179,10.981897133886719
-116.37,33.19,12.0,4890.0,1152.0,1289.0,570.0,2.5795,11.499840225421574
-116.58,32.69,19.0,4085.0,876.0,2133.0,718.0,2.9189999999999996,11.665646551987892
-116.45,32.65,22.0,2680.0,643.0,1644.0,516.0,2.1949,11.752729457177546
-116.35,32.74,16.0,2595.0,606.0,1046.0,367.0,1.7137,11.614579118696728
-116.2,32.64,28.0,1608.0,409.0,567.0,254.0,1.4648,11.031658643445782
-116.75,32.85,17.0,4863.0,845.0,2266.0,769.0,4.2321,12.289494253669247
-116.79,32.84,12.0,4281.0,786.0,1891.0,721.0,3.5769,12.353630209887788
-116.76,32.84,16.0,3311.0,702.0,1627.0,624.0,3.1196,12.139932843025628
-116.77,32.82,16.0,3688.0,817.0,1969.0,767.0,2.875,12.31447851937396
-116.75,32.82,17.0,3348.0,481.0,1222.0,443.0,6.6361,12.639801218911197
-116.8,32.8,11.0,3874.0,565.0,1672.0,546.0,6.1481,12.523070772316007
-116.62,32.86,18.0,4115.0,847.0,2032.0,745.0,4.0159,12.038245534886672
-116.87,32.75,15.0,2053.0,321.0,993.0,309.0,5.5164,12.424806488355683
-116.91,32.73,8.0,4630.0,624.0,2048.0,575.0,6.4745,12.612537253971421
-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,12.468052220629582
-116.89,32.67,9.0,2652.0,393.0,1355.0,362.0,6.2578,12.588269126698984
-116.76,32.74,14.0,4085.0,751.0,2129.0,688.0,4.7367,12.27606501735021
-116.79,32.61,19.0,2652.0,520.0,1421.0,491.0,3.5227,12.23611676687855
-122.41,37.81,25.0,1178.0,545.0,592.0,441.0,3.6728,13.122365377402328
-122.41,37.81,31.0,3991.0,1311.0,2305.0,1201.0,1.8981,13.122365377402328
-122.42,37.81,52.0,1314.0,317.0,473.0,250.0,4.3472,13.122365377402328
-122.42,37.8,52.0,2852.0,581.0,838.0,510.0,8.0755,13.122365377402328
-122.42,37.8,52.0,4985.0,1355.0,1848.0,1255.0,4.9211,13.122365377402328
-122.42,37.8,50.0,2494.0,731.0,958.0,712.0,3.2356,13.122365377402328
-122.42,37.8,52.0,741.0,170.0,277.0,165.0,4.4712,13.122365377402328
-122.41,37.8,52.0,2583.0,672.0,1335.0,613.0,3.1477,13.122365377402328
-122.41,37.8,52.0,2618.0,611.0,1328.0,559.0,4.1607,12.765688433465597
-122.41,37.8,52.0,3278.0,775.0,1279.0,709.0,5.4378,13.122365377402328
-122.41,37.8,52.0,812.0,252.0,629.0,247.0,2.5875,13.122365377402328
-122.41,37.8,52.0,4088.0,946.0,1906.0,863.0,3.6065,12.979185607728
-122.41,37.8,52.0,1288.0,309.0,437.0,272.0,6.3245,13.122365377402328
-122.4,37.8,52.0,1860.0,575.0,679.0,448.0,4.775,13.122365377402328
-122.4,37.8,52.0,2094.0,568.0,920.0,503.0,4.2015,12.929991484756872
-122.4,37.81,12.0,1349.0,349.0,536.0,334.0,7.7852,12.429216196844383
-122.41,37.8,52.0,2450.0,741.0,1415.0,664.0,2.8229,12.834681304952548
-122.4,37.8,52.0,1642.0,570.0,1432.0,513.0,1.9063,12.611537753638338
-122.41,37.8,52.0,1394.0,395.0,1700.0,400.0,2.75,12.036469861143994
-122.41,37.8,52.0,1724.0,416.0,1016.0,395.0,3.3839,12.89921982609012
-122.41,37.8,52.0,1866.0,748.0,2957.0,710.0,1.8295,12.404103496029308
-122.41,37.8,30.0,1821.0,738.0,1648.0,684.0,0.8836,13.017002861746503
-122.41,37.8,52.0,3697.0,837.0,1446.0,711.0,5.8660000000000005,13.122365377402328
-122.41,37.8,52.0,2892.0,751.0,1785.0,733.0,3.5746,12.765688433465597
-122.41,37.79,52.0,3598.0,1011.0,2062.0,966.0,2.9871,12.84792653170257
-122.42,37.8,52.0,2797.0,685.0,1156.0,651.0,4.3472,13.122365377402328
-122.42,37.8,52.0,3823.0,1040.0,1830.0,977.0,4.2458,13.017002861746503
-122.42,37.8,52.0,3321.0,1115.0,1576.0,1034.0,2.0987,13.035279270497215
-122.42,37.8,52.0,1777.0,486.0,932.0,427.0,3.3643,12.948009990259552
-122.42,37.8,52.0,3067.0,870.0,2122.0,850.0,2.5603,12.568978139219542
-122.42,37.79,52.0,3457.0,1021.0,2286.0,994.0,2.565,12.323855681186558
-122.42,37.79,52.0,3364.0,1100.0,2112.0,1045.0,2.1343,12.89921982609012
-122.42,37.79,52.0,3511.0,1232.0,2452.0,1131.0,2.5013,12.524526376648708
-122.41,37.79,52.0,2909.0,851.0,1711.0,830.0,3.0296,13.122365377402328
-122.41,37.79,52.0,3302.0,869.0,1178.0,727.0,3.3681,13.122365377402328
-122.41,37.79,52.0,2161.0,544.0,904.0,431.0,3.5066,12.765688433465597
-122.41,37.8,52.0,1999.0,642.0,1846.0,620.0,1.9145,12.323855681186558
-122.41,37.79,52.0,2302.0,938.0,1515.0,861.0,1.3668,10.915088464214607
-122.41,37.8,52.0,3260.0,1535.0,3260.0,1457.0,0.9,13.122365377402328
-122.39,37.8,25.0,4561.0,1474.0,1525.0,1169.0,4.5581,13.122365377402328
-122.4,37.79,52.0,1185.0,660.0,1007.0,623.0,1.4552,13.017002861746503
-122.41,37.79,52.0,1436.0,738.0,1688.0,662.0,1.5156,12.377922902456833
-122.41,37.79,52.0,3610.0,1286.0,1504.0,1047.0,3.2059,13.122365377402328
-122.41,37.79,52.0,6016.0,2509.0,3436.0,2119.0,2.5166,12.524526376648708
-122.42,37.79,52.0,2737.0,1241.0,1761.0,1029.0,1.8068,12.323855681186558
-122.41,37.79,52.0,5783.0,2747.0,4518.0,2538.0,1.724,12.323855681186558
-122.42,37.78,26.0,812.0,507.0,628.0,445.0,2.3304,13.122365377402328
-122.42,37.78,27.0,1728.0,884.0,1211.0,752.0,0.8543,13.122365377402328
-122.43,37.81,39.0,3275.0,837.0,1137.0,725.0,3.7679,13.122365377402328
-122.44,37.8,52.0,1724.0,412.0,540.0,319.0,4.2857,13.122365377402328
-122.43,37.81,52.0,4309.0,942.0,1297.0,798.0,4.6781,13.122365377402328
-122.45,37.81,52.0,1375.0,322.0,287.0,184.0,3.9028,13.122365377402328
-122.44,37.8,52.0,2869.0,594.0,500.0,335.0,5.0376,13.122365377402328
-122.44,37.8,52.0,3257.0,735.0,1045.0,620.0,4.5523,13.122365377402328
-122.44,37.8,52.0,1580.0,470.0,714.0,448.0,3.2447,13.122365377402328
-122.44,37.8,52.0,1006.0,291.0,445.0,257.0,2.7717,13.122363377404328
-122.44,37.8,52.0,3149.0,719.0,1145.0,658.0,4.625,13.122365377402328
-122.44,37.8,52.0,3161.0,472.0,842.0,410.0,7.9761,13.122365377402328
-122.44,37.8,52.0,2865.0,593.0,1029.0,577.0,5.2539,13.122365377402328
-122.44,37.8,52.0,1603.0,487.0,727.0,464.0,3.9856,13.122365377402328
-122.43,37.8,52.0,3172.0,848.0,1259.0,806.0,4.1047,13.053441931937908
-122.43,37.8,52.0,2788.0,813.0,1302.0,764.0,4.199,12.89921982609012
-122.43,37.8,52.0,2994.0,821.0,1240.0,779.0,3.3715,13.122363377404328
-122.43,37.8,52.0,1976.0,726.0,1045.0,669.0,3.6893,13.071070083016778
-122.43,37.8,52.0,1006.0,251.0,349.0,233.0,3.2235,13.122363377404328
-122.43,37.8,52.0,1380.0,322.0,553.0,288.0,4.0417,13.122365377402328
-122.42,37.8,52.0,2657.0,772.0,1014.0,685.0,4.038,13.122365377402328
-122.43,37.8,52.0,2696.0,572.0,925.0,552.0,5.0365,13.122363377404328
-122.43,37.8,52.0,2520.0,649.0,959.0,607.0,5.7934,13.122365377402328
-122.43,37.8,52.0,2802.0,622.0,954.0,572.0,4.5399,13.122365377402328
-122.42,37.8,52.0,4079.0,1112.0,1466.0,1024.0,4.5913,13.122365377402328
-122.42,37.79,48.0,4506.0,1342.0,1980.0,1239.0,4.0156,13.122365377402328
-122.43,37.79,52.0,3565.0,892.0,1377.0,852.0,3.8068,13.122365377402328
-122.43,37.79,52.0,3486.0,847.0,1248.0,813.0,7.2623,13.122365377402328
-122.43,37.79,52.0,6186.0,1566.0,2065.0,1374.0,5.8543,13.122365377402328
-122.44,37.79,52.0,1979.0,359.0,648.0,370.0,5.3124,13.122365377402328
-122.44,37.79,52.0,1335.0,151.0,402.0,157.0,10.8783,13.122365377402328
-122.44,37.79,52.0,2045.0,353.0,722.0,327.0,8.0755,13.122365377402328
-122.44,37.79,52.0,1447.0,186.0,483.0,181.0,15.0001,13.122365377402328
-122.45,37.79,52.0,2196.0,280.0,668.0,291.0,10.0914,13.122365377402328
-122.45,37.79,52.0,3069.0,579.0,1107.0,536.0,5.5634,13.122365377402328
-122.45,37.79,52.0,1734.0,482.0,731.0,429.0,1.4804,12.959844447906553
-122.45,37.79,52.0,1457.0,215.0,495.0,208.0,10.7097,13.122365377402328
-122.46,37.79,52.0,899.0,96.0,304.0,110.0,14.2959,13.122365377402328
-122.46,37.79,52.0,2106.0,373.0,743.0,348.0,5.2909,13.122365377402328
-122.44,37.79,52.0,1817.0,535.0,800.0,487.0,3.975,13.122365377402328
-122.44,37.79,52.0,3640.0,840.0,1525.0,796.0,4.4375,13.122365377402328
-122.44,37.79,52.0,3785.0,808.0,1371.0,799.0,6.4209,13.122365377402328
-122.43,37.79,52.0,3522.0,938.0,1319.0,887.0,4.3986,13.122365377402328
-122.43,37.79,52.0,3219.0,969.0,1152.0,830.0,4.2042,13.122365377402328
-122.42,37.79,52.0,2511.0,895.0,1202.0,804.0,2.6607,11.379394072345706
-122.42,37.79,6.0,670.0,301.0,655.0,284.0,3.4423,11.67419361256635
-122.43,37.79,50.0,3312.0,1095.0,1475.0,997.0,2.7165,13.122365377402328
-122.43,37.79,52.0,3020.0,842.0,1294.0,769.0,3.4375,13.122365377402328
-122.43,37.79,25.0,1637.0,394.0,649.0,379.0,5.0049,13.038981768465277
-122.44,37.79,52.0,1903.0,461.0,831.0,433.0,4.4464,13.122365377402328
-122.44,37.79,52.0,2083.0,491.0,1224.0,483.0,4.0882,13.05793151724494
-122.44,37.79,52.0,1726.0,384.0,614.0,356.0,3.6812,13.122363377404328
-122.44,37.78,52.0,2695.0,657.0,1243.0,573.0,2.8569,12.827186623190288
-122.45,37.78,45.0,2747.0,699.0,1320.0,693.0,3.1576,12.71679826429583
-122.45,37.79,46.0,2009.0,464.0,761.0,453.0,3.7188,13.122365377402328
-122.45,37.78,52.0,3975.0,716.0,1515.0,691.0,5.0156,13.122365377402328
-122.43,37.79,24.0,2459.0,1001.0,1362.0,957.0,2.6782,13.017002861746503
-122.43,37.78,10.0,2380.0,843.0,1245.0,789.0,1.3062,12.301382825334498
-122.44,37.78,39.0,1181.0,310.0,901.0,281.0,1.4866,12.377922902456833
-122.45,37.78,52.0,1345.0,291.0,560.0,294.0,3.7159,13.111100185125618
-122.45,37.78,52.0,2686.0,606.0,1392.0,578.0,4.0,12.780717782009118
-122.46,37.78,47.0,1682.0,379.0,837.0,375.0,5.2806,12.89921982609012
-122.44,37.78,37.0,1235.0,314.0,481.0,297.0,3.6875,13.106843565746292
-122.44,37.78,52.0,3510.0,791.0,1703.0,657.0,2.8654,12.542544882151386
-122.44,37.78,44.0,1545.0,334.0,561.0,326.0,3.875,12.929991484756872
-122.45,37.78,43.0,1452.0,397.0,897.0,393.0,4.1319,12.684478378040053
-122.45,37.78,48.0,1013.0,194.0,464.0,205.0,3.2011,12.967579163603462
-122.45,37.78,52.0,2033.0,438.0,2198.0,418.0,3.6667,12.94419319173285
-122.44,37.78,16.0,883.0,236.0,601.0,219.0,2.151,11.897507362161969
-122.43,37.78,49.0,2246.0,587.0,1277.0,546.0,2.9792,12.765688433465597
-122.44,37.78,52.0,3017.0,851.0,1588.0,800.0,3.3882,13.063462269484168
-122.44,37.78,52.0,2747.0,736.0,1309.0,653.0,2.943,12.741688438103383
-122.44,37.78,52.0,1118.0,279.0,514.0,284.0,2.4196,12.754771921724245
-122.44,37.78,31.0,1364.0,386.0,707.0,379.0,3.1607,12.590654542721914
-122.43,37.78,26.0,3587.0,1034.0,1821.0,936.0,2.6392,12.568978139219542
-122.43,37.78,2.0,1205.0,468.0,577.0,363.0,3.6437,12.524526376648708
-122.42,37.78,19.0,4065.0,1645.0,2079.0,1470.0,3.1462,12.141534124392603
-122.42,37.78,17.0,1257.0,339.0,1093.0,384.0,1.8438,11.191341840842766
-122.43,37.78,17.0,2728.0,908.0,1670.0,893.0,1.077,11.652687407345388
-122.43,37.78,24.0,2037.0,696.0,1371.0,585.0,0.9355,11.630708500626612
-122.42,37.78,52.0,989.0,425.0,634.0,341.0,2.4414,12.524526376648708
-122.42,37.78,52.0,1254.0,469.0,895.0,456.0,2.1516,12.141534124392603
-122.43,37.78,29.0,1310.0,364.0,1009.0,379.0,1.3844,12.086725887897607
-122.43,37.78,52.0,1952.0,628.0,1284.0,576.0,2.105,12.665710232526731
-122.43,37.78,52.0,4014.0,1069.0,2070.0,927.0,2.8202,13.00109928991129
-122.43,37.77,52.0,3944.0,1072.0,1913.0,973.0,2.9567,12.959844447906553
-122.44,37.78,52.0,2911.0,753.0,1696.0,676.0,2.5721,13.071070083016778
-122.44,37.77,52.0,2705.0,647.0,1355.0,628.0,2.0161,12.805732982996656
-122.45,37.77,52.0,2339.0,548.0,1090.0,507.0,3.3679,12.765688433465597
-122.45,37.77,52.0,3188.0,708.0,1526.0,664.0,3.3068,13.122365377402328
-122.45,37.77,52.0,1722.0,465.0,885.0,437.0,3.0906,13.122365377402328
-122.44,37.77,52.0,3475.0,807.0,1518.0,777.0,3.6186,13.122365377402328
-122.45,37.77,52.0,2296.0,509.0,1039.0,472.0,4.1417,13.122363377404328
-122.45,37.77,52.0,2191.0,627.0,1100.0,585.0,3.0409,13.122363377404328
-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35,13.108061592693469
-122.43,37.77,52.0,3563.0,832.0,1712.0,787.0,3.3702,12.723973182968127
-122.43,37.77,52.0,1760.0,366.0,742.0,318.0,4.445,12.89921982609012
-122.44,37.77,52.0,2002.0,520.0,939.0,501.0,3.2239,13.099913248566738
-122.44,37.77,52.0,2994.0,736.0,1428.0,700.0,3.0766,12.992026875676325
-122.42,37.77,52.0,1086.0,349.0,589.0,361.0,2.5186,12.429216196844383
-122.42,37.77,52.0,1925.0,568.0,867.0,515.0,2.8789999999999996,13.017002861746503
-122.43,37.77,52.0,1567.0,482.0,654.0,425.0,2.6914,12.812299354059418
-122.43,37.77,52.0,2514.0,729.0,1428.0,597.0,2.3977,12.929991484756872
-122.43,37.77,52.0,2416.0,620.0,1188.0,591.0,2.3887,12.729320789294722
-122.43,37.77,52.0,1862.0,472.0,872.0,471.0,3.2981,12.313580853245458
-122.43,37.77,52.0,4397.0,1116.0,1939.0,1053.0,2.7587,12.77846362495432
-122.43,37.77,52.0,2685.0,629.0,1170.0,614.0,3.6894,12.945148757978519
-122.44,37.77,52.0,2537.0,559.0,849.0,530.0,5.1788,13.075062104286316
-122.44,37.77,52.0,5604.0,1268.0,2023.0,1196.0,4.4085,12.89921982609012
-122.44,37.76,38.0,2202.0,452.0,833.0,435.0,6.8939,13.030028766201532
-122.44,37.77,52.0,3225.0,667.0,1494.0,619.0,4.4875,13.122365377402328
-122.44,37.77,52.0,3505.0,745.0,1374.0,714.0,4.3667,13.122365377402328
-122.45,37.76,50.0,2518.0,507.0,979.0,516.0,4.6912,13.122365377402328
-122.45,37.76,52.0,1457.0,292.0,621.0,315.0,4.6477,13.017002861746503
-122.45,37.77,52.0,3095.0,682.0,1269.0,639.0,3.575,13.122365377402328
-122.45,37.77,52.0,3939.0,852.0,1737.0,797.0,4.5052,13.122365377402328
-122.41,37.78,52.0,1928.0,836.0,2124.0,739.0,1.1185,10.915088464214607
-122.41,37.78,52.0,1534.0,763.0,1520.0,614.0,1.4554,12.834681304952548
-122.41,37.78,52.0,254.0,72.0,153.0,29.0,3.8625,12.765688433465597
-122.41,37.77,52.0,361.0,76.0,168.0,55.0,3.2292,12.524526376648708
-122.41,37.77,52.0,1963.0,565.0,1628.0,524.0,2.6083,12.174581978438804
-122.4,37.78,32.0,352.0,132.0,313.0,105.0,2.5742,12.765688433465597
-122.41,37.77,52.0,849.0,276.0,582.0,222.0,3.4671,12.429216196844383
-122.41,37.78,52.0,1014.0,422.0,1055.0,382.0,1.8519,10.388995368317829
-122.39,37.78,3.0,3464.0,1179.0,1441.0,919.0,4.7105,12.524526376648708
-122.39,37.78,5.0,1405.0,515.0,725.0,392.0,3.6037,12.141534124392603
-122.39,37.79,52.0,94.0,24.0,113.0,27.0,4.6563,12.765688433465597
-122.37,37.81,26.0,5416.0,1045.0,4531.0,962.0,2.7909,12.429216196844383
-122.4,37.78,52.0,464.0,202.0,286.0,148.0,1.6125,11.630708500626612
-122.4,37.77,52.0,144.0,63.0,1061.0,68.0,4.3958,12.323855681186558
-122.42,37.77,52.0,759.0,323.0,421.0,255.0,2.0548,11.998433280751929
-122.42,37.77,52.0,1176.0,493.0,1136.0,436.0,1.375,12.652359748158593
-122.42,37.76,37.0,1291.0,588.0,1846.0,557.0,1.3365,12.323855681186558
-122.42,37.77,52.0,2185.0,656.0,1266.0,626.0,2.7794,12.765688433465597
